,DATE_TIME,DC_POWER,AC_POWER,REACTIVE_POWER,VOLTAGE,AMPERAGE,POWER_FACTOR
804,2020-05-24 03:00:00,0.0,0.0,0.0,23.051,0.0,
805,2020-05-24 03:15:00,0.0,0.0,0.0,23.039,0.0,
806,2020-05-24 03:30:00,0.0,0.0,0.0,23.025,0.0,
807,2020-05-24 03:45:00,0.0,0.0,0.0,23.033,0.0,
808,2020-05-24 04:00:00,0.0,0.0,0.0,23.024,0.0,
809,2020-05-24 04:15:00,0.0,0.0,0.0,23.054,0.0,
810,2020-05-24 04:30:00,0.0,0.0,0.0,23.018,0.0,
811,2020-05-24 04:45:00,0.0,0.0,0.0,23.004,0.0,
812,2020-05-24 05:00:00,0.0,0.0,0.0,23.04,0.0,
813,2020-05-24 05:15:00,0.0,0.0,0.0,23.083,0.0,
814,2020-05-24 05:30:00,0.0,0.0,0.0,23.101,0.0,
815,2020-05-24 05:45:00,0.0,0.0,0.0,23.111,0.0,
816,2020-05-24 06:00:00,2377.946,2295.394,0.083,23.031,2.271,0.97
817,2020-05-24 06:15:00,8805.838,8512.609,0.293,23.048,8.406,0.97
818,2020-05-24 06:30:00,16364.66,15865.749,0.499,23.039,15.628,0.97
819,2020-05-24 06:45:00,26223.143,25506.321,0.718,23.033,25.046,0.97
820,2020-05-24 07:00:00,38834.142,38034.233,0.801,23.071,37.034,0.98
821,2020-05-24 07:15:00,53582.572,52545.019,1.038,23.04,51.166,0.98
822,2020-05-24 07:30:00,70595.037,69357.448,1.237,23.052,67.384,0.98
823,2020-05-24 07:45:00,88050.142,86483.732,1.565,23.078,83.941,0.98
824,2020-05-24 08:00:00,105709.052,103668.573,2.041,23.072,100.803,0.98
825,2020-05-24 08:15:00,115020.144,112750.144,2.27,23.07,109.709,0.98
826,2020-05-24 08:30:00,153380.411,150208.178,3.173,23.043,146.45,0.98
827,2020-05-24 08:45:00,114169.465,111940.482,2.229,23.027,109.069,0.98
828,2020-05-24 09:00:00,165905.161,162402.445,3.503,23.004,158.671,0.98
829,2020-05-24 09:15:00,151049.106,147913.25,3.136,23.066,144.121,0.98
830,2020-05-24 09:30:00,179945.376,176059.588,3.886,23.015,172.036,0.98
831,2020-05-24 09:45:00,138602.357,135753.571,2.848,23.038,132.347,0.98
832,2020-05-24 10:00:00,159661.591,156252.982,3.41,23.061,152.297,0.98
833,2020-05-24 10:15:00,186227.106,182028.107,4.198,23.062,177.68,0.98
834,2020-05-24 10:30:00,205638.517,200871.749,4.765,23.053,196.272,0.98
835,2020-05-24 10:45:00,257417.195,251155.197,6.263,23.047,245.715,0.98
836,2020-05-24 11:00:00,236075.234,230469.213,5.608,23.042,225.409,0.98
837,2020-05-24 11:15:00,245811.232,239876.465,5.935,23.046,234.647,0.98
838,2020-05-24 11:30:00,255182.661,248986.286,6.195,23.063,243.429,0.98
839,2020-05-24 11:45:00,255212.876,248978.267,6.235,23.043,243.65,0.98
840,2020-05-24 12:00:00,261993.642,255580.43,6.413,23.039,250.129,0.98
841,2020-05-24 12:15:00,276448.266,269575.964,6.873,23.046,263.93,0.98
842,2020-05-24 12:30:00,256224.946,249991.411,6.234,23.043,244.65,0.98
843,2020-05-24 12:45:00,265186.107,258675.589,6.512,23.01,253.576,0.98
844,2020-05-24 13:00:00,267671.321,261056.804,6.614,23.017,255.827,0.98
845,2020-05-24 13:15:00,261246.0,254816.304,6.429,23.03,249.588,0.98
846,2020-05-24 13:30:00,209572.09,204628.678,4.944,23.057,199.991,0.98
847,2020-05-24 13:45:00,257489.466,251191.464,6.299,23.081,245.449,0.98
848,2020-05-24 14:00:00,196984.376,192527.481,4.457,23.057,187.895,0.98
849,2020-05-24 14:15:00,239015.823,233400.767,5.616,23.037,228.314,0.98
850,2020-05-24 14:30:00,178910.839,174924.911,3.983,23.031,170.916,0.98
851,2020-05-24 14:45:00,204194.322,199684.501,4.508,23.026,195.139,0.98
852,2020-05-24 15:00:00,192523.858,188340.462,4.184,23.081,183.52,0.98
853,2020-05-24 15:15:00,131077.624,128387.536,2.69,23.079,125.018,0.98
854,2020-05-24 15:30:00,85289.751,83688.751,1.601,23.035,81.446,0.98
855,2020-05-24 15:45:00,67334.624,66056.251,1.278,23.063,64.226,0.98
856,2020-05-24 16:00:00,92390.57,90558.804,1.831,23.044,88.259,0.98
857,2020-05-24 16:15:00,88096.679,86371.286,1.726,23.081,83.983,0.98
858,2020-05-24 16:30:00,76882.856,75397.108,1.484,23.087,73.262,0.98
859,2020-05-24 16:45:00,88822.089,87167.785,1.654,23.032,84.843,0.98
860,2020-05-24 17:00:00,88017.502,86479.589,1.536,23.027,84.096,0.98
861,2020-05-24 17:15:00,57869.821,56781.733,1.089,23.058,55.218,0.98
862,2020-05-24 17:30:00,38298.66,37495.84,0.803,23.023,36.602,0.98
863,2020-05-24 17:45:00,24003.393,23333.34,0.672,23.085,22.875,0.97
864,2020-05-24 18:00:00,13463.59,13036.053,0.428,23.073,12.838,0.97
865,2020-05-24 18:15:00,8205.93,7930.037,0.278,23.031,7.839,0.97
866,2020-05-24 18:30:00,3298.787,3184.233,0.112,23.063,3.146,0.97
867,2020-05-24 18:45:00,0.0,0.0,0.0,23.043,0.0,
868,2020-05-24 19:00:00,0.0,0.0,0.0,23.018,0.0,
869,2020-05-24 19:15:00,0.0,0.0,0.0,23.031,0.0,
870,2020-05-24 19:30:00,0.0,0.0,0.0,23.079,0.0,
871,2020-05-24 19:45:00,0.0,0.0,0.0,23.052,0.0,
872,2020-05-24 20:00:00,0.0,0.0,0.0,23.036,0.0,
873,2020-05-24 20:15:00,0.0,0.0,0.0,23.031,0.0,
874,2020-05-24 20:30:00,0.0,0.0,0.0,23.073,0.0,
875,2020-05-24 20:45:00,0.0,0.0,0.0,23.049,0.0,
876,2020-05-24 21:00:00,0.0,0.0,0.0,23.026,0.0,
877,2020-05-24 21:15:00,0.0,0.0,0.0,23.057,0.0,
878,2020-05-24 21:30:00,0.0,0.0,0.0,23.04,0.0,
879,2020-05-24 21:45:00,0.0,0.0,0.0,23.034,0.0,
880,2020-05-24 22:00:00,0.0,0.0,0.0,23.037,0.0,
881,2020-05-24 22:15:00,0.0,0.0,0.0,23.081,0.0,
882,2020-05-24 22:30:00,0.0,0.0,0.0,23.063,0.0,
883,2020-05-24 22:45:00,0.0,0.0,0.0,23.058,0.0,
884,2020-05-24 23:00:00,0.0,0.0,0.0,23.078,0.0,
885,2020-05-24 23:15:00,0.0,0.0,0.0,23.052,0.0,
886,2020-05-24 23:30:00,0.0,0.0,0.0,23.057,0.0,
887,2020-05-24 23:45:00,0.0,0.0,0.0,23.064,0.0,
888,2020-05-25 00:00:00,0.0,0.0,0.0,23.065,0.0,
889,2020-05-25 00:15:00,0.0,0.0,0.0,23.114,0.0,
890,2020-05-25 00:30:00,0.0,0.0,0.0,23.059,0.0,
891,2020-05-25 00:45:00,0.0,0.0,0.0,23.063,0.0,
892,2020-05-25 01:00:00,0.0,0.0,0.0,23.057,0.0,
893,2020-05-25 01:15:00,0.0,0.0,0.0,23.057,0.0,
894,2020-05-25 01:30:00,0.0,0.0,0.0,23.047,0.0,
895,2020-05-25 01:45:00,0.0,0.0,0.0,23.04,0.0,
896,2020-05-25 02:00:00,0.0,0.0,0.0,23.05,0.0,
897,2020-05-25 02:15:00,0.0,0.0,0.0,23.08,0.0,
898,2020-05-25 02:30:00,0.0,0.0,0.0,23.083,0.0,
899,2020-05-25 02:45:00,0.0,0.0,0.0,23.009,0.0,
900,2020-05-25 03:00:00,0.0,0.0,0.0,23.048,0.0,
901,2020-05-25 03:15:00,0.0,0.0,0.0,23.06,0.0,
902,2020-05-25 03:30:00,0.0,0.0,0.0,23.044,0.0,
903,2020-05-25 03:45:00,0.0,0.0,0.0,23.058,0.0,
904,2020-05-25 04:00:00,0.0,0.0,0.0,23.047,0.0,
905,2020-05-25 04:15:00,0.0,0.0,0.0,23.05,0.0,
906,2020-05-25 04:30:00,0.0,0.0,0.0,23.029,0.0,
907,2020-05-25 04:45:00,0.0,0.0,0.0,23.048,0.0,
908,2020-05-25 05:00:00,0.0,0.0,0.0,23.085,0.0,
909,2020-05-25 05:15:00,0.0,0.0,0.0,23.064,0.0,
910,2020-05-25 05:30:00,0.0,0.0,0.0,4.204,0.0,
911,2020-05-25 06:00:00,0.0,0.0,0.0,10.482,0.0,
912,2020-05-25 06:15:00,9018.893,8721.394,0.298,23.041,8.61,0.97
913,2020-05-25 06:30:00,15892.071,15405.446,0.484,23.029,15.181,0.97
914,2020-05-25 06:45:00,25885.644,25175.376,0.711,23.049,24.71,0.97
915,2020-05-25 07:00:00,37963.894,37173.02,0.792,23.032,36.254,0.98
916,2020-05-25 07:15:00,53687.178,52651.929,1.036,23.043,51.262,0.98
917,2020-05-25 07:30:00,60435.0,59311.999,1.124,23.038,57.713,0.98
918,2020-05-25 07:45:00,79574.125,78124.0,1.451,23.077,75.87,0.98
919,2020-05-25 08:00:00,76654.429,75216.0,1.439,23.073,73.098,0.98
920,2020-05-25 08:15:00,129853.625,127245.0,2.607,23.086,123.755,0.98
921,2020-05-25 08:30:00,146843.283,143832.999,3.01,23.032,140.256,0.98
922,2020-05-25 08:45:00,163322.875,159909.875,3.413,23.075,155.749,0.98
923,2020-05-25 09:00:00,181662.002,177788.428,3.873,23.02,173.619,0.98
924,2020-05-25 09:15:00,196268.875,192017.375,4.251,23.012,187.655,0.98
925,2020-05-25 09:30:00,209238.143,204641.858,4.595,23.022,199.949,0.98
926,2020-05-25 09:45:00,222074.857,217128.857,4.946,23.074,211.763,0.98
927,2020-05-25 10:00:00,230920.052,225720.427,5.199,23.02,220.669,0.98
928,2020-05-25 10:15:00,230873.214,225601.713,5.274,23.008,220.713,0.98
929,2020-05-25 10:30:00,245928.659,240136.876,5.793,22.986,235.377,0.98
930,2020-05-25 10:45:00,255876.855,249643.179,6.235,23.056,244.139,0.98
931,2020-05-25 11:00:00,261314.678,254878.483,6.435,23.068,249.219,0.98
932,2020-05-25 11:15:00,265383.463,258816.054,6.568,23.092,252.854,0.98
933,2020-05-25 11:30:00,270079.572,263366.75,6.712,23.052,257.761,0.98
934,2020-05-25 11:45:00,274643.163,267795.23,6.847,23.052,262.113,0.98
935,2020-05-25 12:00:00,274985.447,268126.25,6.86,23.034,262.659,0.98
936,2020-05-25 12:15:00,277025.858,270113.14,6.915,23.038,264.551,0.98
937,2020-05-25 12:30:00,276426.625,269529.5,6.894,23.037,263.981,0.98
938,2020-05-25 12:45:00,273847.0,267023.715,6.822,23.06,261.289,0.98
939,2020-05-25 13:00:00,270429.0,263709.375,6.722,23.04,258.247,0.98
940,2020-05-25 13:15:00,262416.738,255924.67,6.493,23.04,250.586,0.98
941,2020-05-25 13:30:00,250835.072,244883.286,5.95,23.063,239.277,0.98
942,2020-05-25 13:45:00,255962.411,249726.535,6.235,23.019,244.653,0.98
943,2020-05-25 14:00:00,250431.518,244460.661,5.971,23.092,238.607,0.98
944,2020-05-25 14:15:00,231765.107,226545.428,5.218,23.07,221.036,0.98
945,2020-05-25 14:30:00,222678.089,217696.733,4.984,23.023,212.799,0.98
946,2020-05-25 14:45:00,206287.822,201733.463,4.553,23.052,196.877,0.98
947,2020-05-25 15:00:00,222198.285,217249.588,4.949,23.048,212.08,0.98
948,2020-05-25 15:15:00,195367.893,191131.696,4.237,23.005,186.822,0.98
949,2020-05-25 15:30:00,173667.804,169979.161,3.688,23.018,166.022,0.98
950,2020-05-25 15:45:00,187186.912,183168.732,4.021,23.083,178.405,0.98
951,2020-05-25 16:00:00,168689.57,165134.859,3.555,23.025,161.188,0.98
952,2020-05-25 16:15:00,95108.875,93373.0,1.737,23.08,90.661,0.98
953,2020-05-25 16:30:00,43466.428,42587.715,0.882,23.0,41.58,0.98
954,2020-05-25 16:45:00,29196.0,28409.75,0.787,23.084,27.825,0.97
955,2020-05-25 17:00:00,24905.141,24212.143,0.695,23.056,23.766,0.97
956,2020-05-25 17:15:00,21416.5,20805.25,0.613,23.052,20.438,0.97
957,2020-05-25 17:30:00,15363.857,14886.714,0.477,23.089,14.642,0.97
958,2020-05-25 17:45:00,10723.553,10371.553,0.351,23.068,10.227,0.97
959,2020-05-25 18:00:00,9479.551,9164.482,0.316,23.084,9.038,0.97
960,2020-05-25 18:15:00,4963.535,4792.304,0.174,23.085,4.731,0.97
961,2020-05-25 18:30:00,745.964,719.643,0.026,23.068,0.712,0.96
962,2020-05-25 18:45:00,0.0,0.0,0.0,23.014,0.0,
963,2020-05-25 19:00:00,0.0,0.0,0.0,23.034,0.0,
964,2020-05-25 19:15:00,0.0,0.0,0.0,23.08,0.0,
965,2020-05-25 19:30:00,0.0,0.0,0.0,23.066,0.0,
966,2020-05-25 19:45:00,0.0,0.0,0.0,23.02,0.0,
967,2020-05-25 20:00:00,0.0,0.0,0.0,23.098,0.0,
968,2020-05-25 20:15:00,0.0,0.0,0.0,23.096,0.0,
969,2020-05-25 20:30:00,0.0,0.0,0.0,23.042,0.0,
970,2020-05-25 20:45:00,0.0,0.0,0.0,23.058,0.0,
971,2020-05-25 21:00:00,0.0,0.0,0.0,23.056,0.0,
972,2020-05-25 21:15:00,0.0,0.0,0.0,23.021,0.0,
973,2020-05-25 21:30:00,0.0,0.0,0.0,23.117,0.0,
974,2020-05-25 21:45:00,0.0,0.0,0.0,23.054,0.0,
975,2020-05-25 22:00:00,0.0,0.0,0.0,23.075,0.0,
976,2020-05-25 22:15:00,0.0,0.0,0.0,23.033,0.0,
977,2020-05-25 22:30:00,0.0,0.0,0.0,23.061,0.0,
978,2020-05-25 22:45:00,0.0,0.0,0.0,23.028,0.0,
979,2020-05-25 23:00:00,0.0,0.0,0.0,23.014,0.0,
980,2020-05-25 23:15:00,0.0,0.0,0.0,23.073,0.0,
981,2020-05-25 23:30:00,0.0,0.0,0.0,23.031,0.0,
982,2020-05-25 23:45:00,0.0,0.0,0.0,23.094,0.0,
983,2020-05-26 00:00:00,0.0,0.0,0.0,23.036,0.0,
984,2020-05-26 00:15:00,0.0,0.0,0.0,23.063,0.0,
985,2020-05-26 00:30:00,0.0,0.0,0.0,23.062,0.0,
986,2020-05-26 00:45:00,0.0,0.0,0.0,23.036,0.0,
987,2020-05-26 01:00:00,0.0,0.0,0.0,23.011,0.0,
988,2020-05-26 01:15:00,0.0,0.0,0.0,23.032,0.0,
989,2020-05-26 01:30:00,0.0,0.0,0.0,23.06,0.0,
990,2020-05-26 01:45:00,0.0,0.0,0.0,23.044,0.0,
991,2020-05-26 02:00:00,0.0,0.0,0.0,23.058,0.0,
992,2020-05-26 02:15:00,0.0,0.0,0.0,23.059,0.0,
993,2020-05-26 02:30:00,0.0,0.0,0.0,23.051,0.0,
994,2020-05-26 02:45:00,0.0,0.0,0.0,23.064,0.0,
995,2020-05-26 03:00:00,0.0,0.0,0.0,23.007,0.0,
996,2020-05-26 03:15:00,0.0,0.0,0.0,23.035,0.0,
997,2020-05-26 03:30:00,0.0,0.0,0.0,23.062,0.0,
998,2020-05-26 03:45:00,0.0,0.0,0.0,23.053,0.0,
999,2020-05-26 04:00:00,0.0,0.0,0.0,23.059,0.0,
1000,2020-05-26 04:15:00,0.0,0.0,0.0,23.024,0.0,
1001,2020-05-26 04:30:00,0.0,0.0,0.0,23.049,0.0,
1002,2020-05-26 04:45:00,0.0,0.0,0.0,23.044,0.0,
1003,2020-05-26 05:00:00,0.0,0.0,0.0,23.061,0.0,
1004,2020-05-26 05:15:00,0.0,0.0,0.0,23.044,0.0,
1005,2020-05-26 05:30:00,0.0,0.0,0.0,23.08,0.0,
1006,2020-05-26 05:45:00,0.0,0.0,0.0,23.03,0.0,
1007,2020-05-26 06:00:00,2755.767,2659.214,0.096,23.077,2.629,0.96
1008,2020-05-26 06:15:00,8637.285,8350.341,0.287,23.065,8.241,0.97
1009,2020-05-26 06:30:00,16522.679,16021.215,0.499,23.036,15.781,0.97
1010,2020-05-26 06:45:00,26664.304,25942.57,0.719,23.027,25.475,0.97
1011,2020-05-26 07:00:00,40151.767,39332.874,0.821,23.058,38.308,0.98
1012,2020-05-26 07:15:00,56277.465,55197.519,1.079,23.036,53.755,0.98
1013,2020-05-26 07:30:00,73354.769,72085.519,1.27,23.103,69.85,0.98
1014,2020-05-26 07:45:00,92124.34,90483.053,1.639,23.056,87.92,0.98
1015,2020-05-26 08:00:00,111467.177,109285.109,2.183,23.078,106.278,0.98
1016,2020-05-26 08:15:00,129811.519,127203.464,2.608,22.986,124.24,0.98
1017,2020-05-26 08:30:00,147847.249,144814.337,3.035,23.064,141.026,0.98
1018,2020-05-26 08:45:00,164710.447,161264.339,3.447,23.034,157.322,0.98
1019,2020-05-26 09:00:00,180598.876,176754.642,3.844,23.026,172.549,0.98
1020,2020-05-26 09:15:00,194569.001,190362.553,4.207,23.055,185.647,0.98
1021,2020-05-26 09:30:00,208863.91,204277.819,4.587,23.054,199.347,0.98
1022,2020-05-26 09:45:00,215653.982,210869.34,4.783,23.02,206.08,0.98
1023,2020-05-26 10:00:00,234480.426,229160.715,5.321,23.067,223.643,0.98
1024,2020-05-26 10:15:00,216227.107,211167.75,5.058,23.036,206.515,0.98
1025,2020-05-26 10:30:00,259007.644,252704.48,6.303,23.084,246.848,0.98
1026,2020-05-26 10:45:00,246529.249,240591.284,5.939,23.057,235.235,0.98
1027,2020-05-26 11:00:00,268067.802,261488.179,6.579,23.011,256.291,0.98
1028,2020-05-26 11:15:00,170245.306,166469.483,3.775,23.013,162.801,0.98
1029,2020-05-26 11:30:00,241034.911,235237.769,5.797,23.048,230.053,0.98
1030,2020-05-26 11:45:00,215185.466,210173.446,5.014,23.042,205.483,0.98
1031,2020-05-26 12:00:00,231785.233,226225.125,5.56,23.028,221.433,0.98
1032,2020-05-26 12:15:00,278563.466,271636.858,6.928,23.045,265.925,0.98
1033,2020-05-26 12:30:00,172118.143,168229.786,3.888,23.039,164.357,0.98
1034,2020-05-26 12:45:00,268710.59,262113.089,6.598,23.032,256.717,0.98
1035,2020-05-26 13:00:00,180054.481,175963.964,4.09,23.083,171.611,0.98
1036,2020-05-26 13:15:00,189248.481,184880.821,4.367,23.093,180.264,0.98
1037,2020-05-26 13:30:00,236891.481,231222.179,5.672,23.045,226.213,0.98
1038,2020-05-26 13:45:00,270711.214,264007.181,6.704,23.01,258.809,0.98
1039,2020-05-26 14:00:00,182414.75,178283.107,4.13,23.083,173.814,0.98
1040,2020-05-26 14:15:00,75814.445,74473.162,1.342,23.033,72.418,0.98
1041,2020-05-26 14:30:00,158090.5,154670.716,3.421,23.062,150.809,0.98
1042,2020-05-26 14:45:00,100082.696,98241.662,1.842,23.078,95.405,0.98
1043,2020-05-26 15:00:00,99247.661,97397.232,1.848,23.022,94.853,0.98
1044,2020-05-26 15:15:00,93425.499,91675.981,1.747,23.052,89.176,0.98
1045,2020-05-26 15:30:00,177462.785,173672.393,3.791,23.04,169.492,0.98
1046,2020-05-26 15:45:00,166088.59,162601.91,3.485,23.054,158.521,0.98
1047,2020-05-26 16:00:00,112561.125,110346.394,2.213,23.058,107.401,0.98
1048,2020-05-26 16:15:00,139076.321,136253.001,2.825,23.009,132.974,0.98
1049,2020-05-26 16:30:00,117984.016,115652.608,2.331,23.015,112.798,0.98
1050,2020-05-26 16:45:00,130992.982,128358.071,2.636,23.086,124.833,0.98
1051,2020-05-26 17:00:00,93045.894,91253.286,1.794,23.041,88.843,0.98
1052,2020-05-26 17:15:00,22259.661,21648.108,0.612,23.04,21.254,0.97
1053,2020-05-26 17:30:00,14232.499,13778.982,0.455,23.055,13.583,0.97
1054,2020-05-26 17:45:00,11071.91,10709.911,0.362,23.033,10.575,0.97
1055,2020-05-26 18:00:00,8128.055,7854.16,0.274,23.064,7.754,0.97
1056,2020-05-26 18:15:00,1854.0,1791.0,0.064,19.916,1.771,0.97
1057,2020-05-26 18:30:00,0.0,0.0,0.0,23.058,0.0,
1058,2020-05-26 18:45:00,0.0,0.0,0.0,10.474,0.0,
1059,2020-05-26 19:00:00,0.0,0.0,0.0,10.481,0.0,
1060,2020-05-26 19:15:00,0.0,0.0,0.0,10.471,0.0,
1061,2020-05-26 19:30:00,0.0,0.0,0.0,23.065,0.0,
1062,2020-05-26 19:45:00,0.0,0.0,0.0,23.033,0.0,
1063,2020-05-26 20:00:00,0.0,0.0,0.0,22.001,0.0,
1064,2020-05-26 20:15:00,0.0,0.0,0.0,23.028,0.0,
1065,2020-05-26 20:30:00,0.0,0.0,0.0,23.054,0.0,
1066,2020-05-26 20:45:00,0.0,0.0,0.0,23.036,0.0,
1067,2020-05-26 21:00:00,0.0,0.0,0.0,22.993,0.0,
1068,2020-05-26 21:15:00,0.0,0.0,0.0,23.056,0.0,
1069,2020-05-26 21:30:00,0.0,0.0,0.0,23.027,0.0,
1070,2020-05-26 21:45:00,0.0,0.0,0.0,23.045,0.0,
1071,2020-05-26 22:00:00,0.0,0.0,0.0,23.084,0.0,
1072,2020-05-26 22:15:00,0.0,0.0,0.0,23.089,0.0,
1073,2020-05-26 22:30:00,0.0,0.0,0.0,23.073,0.0,
1074,2020-05-26 22:45:00,0.0,0.0,0.0,23.014,0.0,
1075,2020-05-26 23:00:00,0.0,0.0,0.0,23.09,0.0,
1076,2020-05-26 23:15:00,0.0,0.0,0.0,23.069,0.0,
1077,2020-05-26 23:30:00,0.0,0.0,0.0,23.022,0.0,
1078,2020-05-26 23:45:00,0.0,0.0,0.0,23.095,0.0,
1079,2020-05-27 00:00:00,0.0,0.0,0.0,23.046,0.0,
1080,2020-05-27 00:15:00,0.0,0.0,0.0,23.073,0.0,
1081,2020-05-27 00:30:00,0.0,0.0,0.0,23.05,0.0,
1082,2020-05-27 00:45:00,0.0,0.0,0.0,23.024,0.0,
1083,2020-05-27 01:00:00,0.0,0.0,0.0,23.008,0.0,
1084,2020-05-27 01:15:00,0.0,0.0,0.0,23.056,0.0,
1085,2020-05-27 01:30:00,0.0,0.0,0.0,23.018,0.0,
1086,2020-05-27 01:45:00,0.0,0.0,0.0,23.06,0.0,
1087,2020-05-27 02:00:00,0.0,0.0,0.0,23.081,0.0,
1088,2020-05-27 02:15:00,0.0,0.0,0.0,23.03,0.0,
1089,2020-05-27 02:30:00,0.0,0.0,0.0,23.049,0.0,
1090,2020-05-27 02:45:00,0.0,0.0,0.0,23.054,0.0,
1091,2020-05-27 03:00:00,0.0,0.0,0.0,23.041,0.0,
1092,2020-05-27 03:15:00,0.0,0.0,0.0,23.049,0.0,
1093,2020-05-27 03:30:00,0.0,0.0,0.0,23.024,0.0,
1094,2020-05-27 03:45:00,0.0,0.0,0.0,23.015,0.0,
1095,2020-05-27 04:00:00,0.0,0.0,0.0,23.007,0.0,
1096,2020-05-27 04:15:00,0.0,0.0,0.0,23.042,0.0,
1097,2020-05-27 04:30:00,0.0,0.0,0.0,23.035,0.0,
1098,2020-05-27 04:45:00,0.0,0.0,0.0,23.012,0.0,
1099,2020-05-27 05:00:00,0.0,0.0,0.0,23.068,0.0,
1100,2020-05-27 05:15:00,0.0,0.0,0.0,23.035,0.0,
1101,2020-05-27 05:30:00,0.0,0.0,0.0,23.036,0.0,
1102,2020-05-27 05:45:00,0.0,0.0,0.0,23.103,0.0,
1103,2020-05-27 06:00:00,3120.983,3012.964,0.107,23.095,2.972,0.97
1104,2020-05-27 06:15:00,8243.949,7967.203,0.277,23.079,7.858,0.97
1105,2020-05-27 06:30:00,18215.483,17675.769,0.541,23.043,17.391,0.97
1106,2020-05-27 06:45:00,33365.608,32599.195,0.766,23.069,31.818,0.98
1107,2020-05-27 07:00:00,42938.19,42090.31,0.847,23.05,40.982,0.98
1108,2020-05-27 07:15:00,43057.091,42170.641,0.887,23.065,41.068,0.98
1109,2020-05-27 07:30:00,74281.732,72976.982,1.305,23.017,70.99,0.98
1110,2020-05-27 07:45:00,86378.929,84853.315,1.527,22.998,82.627,0.98
1111,2020-05-27 08:00:00,102644.124,100701.534,1.943,23.037,98.031,0.98
1112,2020-05-27 08:15:00,127223.012,124682.565,2.539,23.102,121.159,0.98
1113,2020-05-27 08:30:00,124004.571,121549.839,2.454,23.076,118.213,0.98
1114,2020-05-27 08:45:00,158182.476,154890.518,3.292,23.039,151.076,0.98
1115,2020-05-27 09:00:00,177142.108,173369.376,3.772,23.089,168.793,0.98
1116,2020-05-27 09:15:00,182864.09,178935.459,3.929,23.062,174.477,0.98
1117,2020-05-27 09:30:00,189068.672,184931.195,4.138,23.077,180.243,0.98
1118,2020-05-27 09:45:00,184712.674,180597.564,4.116,23.028,176.55,0.98
1119,2020-05-27 10:00:00,179902.3,175987.166,3.914,23.068,171.583,0.98
1120,2020-05-27 10:15:00,135950.661,133160.697,2.791,23.063,129.682,0.98
1121,2020-05-27 10:30:00,186942.041,182802.78,4.139,22.998,178.857,0.98
1122,2020-05-27 10:45:00,161357.501,157874.716,3.482,23.048,154.077,0.98
1123,2020-05-27 11:00:00,168393.964,164771.286,3.623,23.05,160.727,0.98
1124,2020-05-27 11:15:00,248979.095,242917.702,6.062,23.076,237.382,0.98
1125,2020-05-27 11:30:00,268791.667,262156.059,6.638,23.026,256.802,0.98
1126,2020-05-27 11:45:00,213991.25,208993.482,5.0,23.027,204.454,0.98
1127,2020-05-27 12:00:00,266222.501,259719.268,6.503,23.066,253.981,0.98
1128,2020-05-27 12:15:00,173560.821,169767.056,3.794,23.046,165.694,0.98
1129,2020-05-27 12:30:00,153139.911,149876.606,3.262,23.036,146.29,0.98
1130,2020-05-27 12:45:00,171476.787,167689.498,3.786,23.022,163.846,0.98
1131,2020-05-27 13:00:00,202277.624,197695.25,4.583,23.024,193.267,0.98
1132,2020-05-27 13:15:00,107412.894,105345.322,2.066,23.056,102.487,0.98
1133,2020-05-27 13:30:00,95533.113,93775.827,1.758,23.045,91.188,0.98
1134,2020-05-27 13:45:00,97894.126,96091.054,1.804,23.02,93.548,0.98
1135,2020-05-27 14:00:00,93571.27,91895.536,1.678,23.059,89.262,0.98
1136,2020-05-27 14:15:00,90297.41,88697.587,1.6,23.025,86.28,0.98
1137,2020-05-27 14:30:00,208009.125,203270.464,4.74,23.04,198.67,0.98
1138,2020-05-27 14:45:00,110749.452,108482.274,2.267,23.04,105.752,0.98
1139,2020-05-27 15:00:00,110966.984,108837.787,2.129,23.029,105.966,0.98
1140,2020-05-27 15:15:00,93367.591,91561.84,1.806,23.042,89.131,0.98
1141,2020-05-27 15:30:00,184323.394,180352.535,3.971,23.035,176.05,0.98
1142,2020-05-27 15:45:00,137104.751,134280.716,2.825,23.112,130.51,0.98
1143,2020-05-27 16:00:00,141093.66,138216.501,2.878,23.068,134.57,0.98
1144,2020-05-27 16:15:00,113226.338,110970.285,2.255,23.065,108.001,0.98
1145,2020-05-27 16:30:00,108788.035,106656.482,2.133,23.042,103.872,0.98
1146,2020-05-27 16:45:00,67808.018,66523.731,1.284,23.054,64.709,0.98
1147,2020-05-27 17:00:00,58180.232,57059.913,1.121,23.038,55.564,0.98
1148,2020-05-27 17:15:00,39244.142,38402.465,0.843,23.047,37.46,0.98
1149,2020-05-27 17:30:00,20198.982,19612.43,0.588,23.043,19.287,0.97
1150,2020-05-27 17:45:00,13355.732,12930.697,0.426,23.013,12.768,0.97
1151,2020-05-27 18:00:00,6594.404,6370.405,0.223,23.056,6.29,0.97
1152,2020-05-27 18:15:00,1318.268,1271.463,0.046,10.466,1.26,0.96
1153,2020-05-27 18:30:00,59.375,57.25,0.001,10.472,0.057,0.96
1154,2020-05-27 18:45:00,0.0,0.0,0.0,10.468,0.0,
1155,2020-05-27 19:00:00,0.0,0.0,0.0,10.503,0.0,
1156,2020-05-27 19:15:00,0.0,0.0,0.0,10.484,0.0,
1157,2020-05-27 19:30:00,0.0,0.0,0.0,23.063,0.0,
